-83.586,274.92,-214.63,-0.2417,0.40102,-0.43026
0.84428,229.11,-276.16,-0.069363,0.31586,-0.54583
91.125,175.67,-302.13,0.11717,0.21246,-0.58637
188.77,104.57,-286.09,0.30978,0.072563,-0.54785
266.24,24.057,-243.46,0.46184,-0.089638,-0.4627
308.56,-62.708,-193.09,0.53889,-0.26603,-0.35929
307.24,-159.95,-129.02,0.53484,-0.4627,-0.23156
269.14,-244.9,-50.701,0.45171,-0.63301,-0.075444
216.91,-296.54,33.163,0.34425,-0.74047,0.088788
154.44,-306.45,126.7,0.21246,-0.76885,0.26923
78.174,-275.97,216.25,0.052288,-0.71208,0.43549
-4.6287,-227.56,277.54,-0.12208,-0.61881,0.55106
-95.617,-173.28,301.15,-0.30658,-0.51339,0.58755
-194.27,-104.23,282.56,-0.50528,-0.37551,0.547
-271.93,-25.247,238.45,-0.65531,-0.21737,0.45982
-312.53,62.368,187.42,-0.73236,-0.043006,0.35642
-308.14,160.76,123.18,-0.71816,0.15975,0.22666
-268.89,244.82,45.359,-0.63504,0.33006,0.070537
-216.83,294.99,-38.316,-0.52555,0.43346,-0.093694
-154.1,303.72,-132.37,-0.39376,0.45576,-0.27414
-76.297,272.46,-221.52,-0.22751,0.40102,-0.44243
8.2281,224.15,-281.11,-0.051112,0.30776,-0.55191
99.287,169.8,-303.61,0.13136,0.2003,-0.5884
195.98,97.565,-285.07,0.326,0.058375,-0.5438
270.77,15.329,-241.6,0.46996,-0.10788,-0.45864
310.23,-71.673,-190.85,0.54497,-0.28428,-0.35321
306.22,-167.59,-122.72,0.53281,-0.47892,-0.21737
267.35,-247.96,-40.227,0.44766,-0.64314,-0.053144
216.37,-296.16,42.859,0.34019,-0.74047,0.10703
151.66,-305.29,133.89,0.20638,-0.76479,0.28342
68.266,-273.8,219.2,0.027962,-0.70803,0.4436
-17.674,-226.21,275.3,-0.14641,-0.61679,0.547
-106.35,-171.84,296.88,-0.33091,-0.50933,0.58349
-200.1,-96.82,278.57,-0.51744,-0.35929,0.53889
-272.33,-13.664,236.51,-0.65531,-0.19507,0.45576
-310.31,72.323,187.56,-0.7283,-0.022731,0.35642
-304.09,168.74,118.7,-0.71006,0.17394,0.21449
-264.6,247.93,36.607,-0.62692,0.33817,0.054319
-215.39,294.17,-46.525,-0.52149,0.43143,-0.10586
-150.87,300.58,-139.97,-0.38362,0.45171,-0.28833
-69.526,268.08,-226.38,-0.21331,0.38886,-0.44851
16.249,220.21,-282.45,-0.036919,0.3037,-0.55394
108.37,164.35,-301.07,0.15366,0.19421,-0.58435
203.77,90.889,-279.72,0.34223,0.044181,-0.53366
276.05,10.446,-235.93,0.48212,-0.11802,-0.44648
312.43,-77.146,-184.6,0.547,-0.29644,-0.34308
302.78,-175.68,-116.97,0.52673,-0.49514,-0.20926
260.5,-256.22,-37.585,0.43346,-0.65734,-0.049087
209.12,-301.42,45.926,0.32803,-0.75263,0.11311
144.01,-304.46,141.33,0.19219,-0.76479,0.29762
65.128,-269.29,227.88,0.021875,-0.69992,0.45982
-19.373,-218.97,283.6,-0.15249,-0.60463,0.56119
-113.17,-161.91,299.55,-0.34308,-0.49311,0.58553
-209.35,-90.121,275.25,-0.53771,-0.3451,0.53484
-281.37,-11.352,230.26,-0.67356,-0.18898,0.4436
-316.02,76.994,178.95,-0.73641,-0.016644,0.33817
-303.61,176.45,111.29,-0.70803,0.19219,0.20232
-259.74,256.05,32.29,-0.61476,0.35236,0.044181
-208.71,299.57,-51.55,-0.50933,0.4436,-0.11599
-143.51,301.43,-147.04,-0.37146,0.45171,-0.29847
-63.251,266.05,-232.7,-0.19912,0.3848,-0.4627
22.382,216.25,-286.96,-0.024756,0.29356,-0.56204
116.34,158.15,-302.22,0.16786,0.17799,-0.58637
210.73,82.585,-277.62,0.35439,0.027962,-0.52961
279.71,0.98587,-233.39,0.48821,-0.13829,-0.44243
313.56,-86.228,-181.93,0.54903,-0.31469,-0.33699
301.83,-182.76,-109.87,0.52267,-0.5073,-0.19304
258.52,-258.58,-26.757,0.42941,-0.66545,-0.028813
207.97,-300.74,55.975,0.32195,-0.75061,0.13339
140,-302.72,148.19,0.18002,-0.76074,0.30978
55.008,-267.36,229.58,0.0036313,-0.69586,0.4659
-30.625,-218.92,280.98,-0.17276,-0.60665,0.55511
-122.6,-160.07,295.72,-0.36335,-0.48906,0.58147
-214.35,-81.439,271.17,-0.5438,-0.33091,0.5247
-280.8,0.51406,228.7,-0.67153,-0.16466,0.43954
-313.33,87.02,178.62,-0.73236,0.0076813,0.33614
-299.72,183.58,105.87,-0.70194,0.20638,0.19219
-256.22,258.19,23.538,-0.61071,0.35642,0.029988
-206.78,298.3,-60.066,-0.50122,0.43954,-0.13221
-139.35,297.54,-154.69,-0.35929,0.4436,-0.31672
-56.764,261.68,-236.95,-0.18696,0.38074,-0.47081
29.247,213.09,-287.9,-0.0065062,0.28951,-0.56204
124.67,153.1,-299.53,0.18205,0.16786,-0.58232
217.83,76.357,-272.05,0.36858,0.017825,-0.51947
284.07,-3.921,-227.61,0.49834,-0.14438,-0.43026
314.43,-92.456,-175.19,0.55308,-0.32686,-0.32482
298.11,-190.57,-104.53,0.51456,-0.52353,-0.1829
252.22,-266.53,-25.27,0.41927,-0.67964,-0.028813
200.09,-305.41,59.797,0.30776,-0.76074,0.1415
132.53,-300.69,156.47,0.1638,-0.75263,0.33006
53.026,-262.35,238.68,-0.0024563,-0.68775,0.47807
-32.088,-212.06,288.86,-0.17884,-0.59246,0.57133
-129.02,-151.46,298.18,-0.37349,-0.47486,0.58349
-223.12,-76.414,268.01,-0.56002,-0.3228,0.51862
-288.87,3.2977,221.86,-0.68775,-0.15857,0.42738
-317.18,92.941,168.83,-0.73844,0.021875,0.31586
-298.64,191.15,98.91,-0.69992,0.22057,0.17597
-252.02,265.88,20.259,-0.60057,0.37264,0.021875
-199.56,303.46,-65.563,-0.48702,0.44968,-0.14641
-131.62,297.28,-162.52,-0.34308,0.4436,-0.33091
-50.819,258.88,-243.39,-0.17682,0.37264,-0.48297
34.956,209.55,-292.15,0.0016,0.28342,-0.57016
131.54,147.65,-301.02,0.19827,0.15772,-0.58232
223.68,68.903,-270.85,0.3848,0.0016,-0.51947
286.88,-13.239,-225.27,0.50443,-0.16466,-0.42417
314.6,-102.1,-171.18,0.55106,-0.3451,-0.31469
